time,lbx,lby,lbz,rbx,rby,rbz,ltx,lty,ltz,rtx,rty,rtz
813.6751,-0.5133713,1.188969,0.5459991,0.2732616,1.182158,0.5875112,-1.145867,1.939508,0.7374187,0.5361282,2.035267,1.038184
813.7125,-0.443451,1.309774,0.5315564,0.08070238,0.8554928,0.6640765,-0.5966454,2.297217,0.5701256,-0.2496058,0.4915432,1.53496
813.7496,-0.3441197,1.304522,0.5572048,-0.01561509,0.7334686,0.3067614,-0.1878023,2.284953,0.6768776,-0.6430008,0.01168269,0.01450753
813.7873,-0.3060225,1.150398,0.6743901,0.0003324597,0.8718756,0.2804176,-0.2724816,1.865153,1.372961,-0.9224585,0.498683,0.184583
813.825,-0.2566575,0.8356119,0.6860483,0.08246381,0.9710209,0.3071766,-0.07211664,0.5063078,1.612063,-0.8750457,0.7286102,0.4634222
813.8621,-0.2608702,0.6339238,0.4560881,0.2447679,1.039284,0.4097904,-0.1406463,-0.2631271,0.881348,-0.3555249,0.7404475,1.151643
813.8992,-0.2903031,0.5985275,0.305473,0.5069367,1.13961,0.4798785,-0.2337409,-0.3682055,0.5549287,0.8928332,1.090744,1.401125
813.9373,-0.3752272,0.6071494,0.1813495,0.7545719,1.355401,0.2714599,-0.6096684,-0.3599187,0.280429,1.563847,1.885188,0.01768708
813.9749,-0.404448,0.6535509,0.07596301,0.6611583,1.454409,0.06269822,-0.6428546,-0.3016175,-0.09958196,0.785345,2.198367,-0.5938872
814.0124,-0.3800938,0.6804113,0.0249389,0.589892,1.437707,0.07448007,-0.3843673,-0.2947897,-0.1963412,0.6671009,2.267348,-0.4784533
814.0505,-0.3697344,0.7181236,-0.00455559,0.5783204,1.362267,0.1923802,-0.1986458,-0.2300143,-0.2724422,1.034323,2.198865,-0.1112072
814.087,-0.3891682,0.7427006,-0.02078561,0.5042886,1.235027,0.3692477,-0.2141049,-0.1421664,-0.4524838,1.103468,1.987864,0.6416815
814.1248,-0.4062141,0.7478681,-0.004864665,0.2866001,0.9629449,0.548014,-0.1785559,-0.130595,-0.424953,0.4050094,0.9260556,1.540293
814.1625,-0.4271238,0.7535706,0.02140303,-0.03576114,0.7580203,0.3842324,-0.1552894,-0.114153,-0.3947239,-0.7064323,0.1164369,0.7564834
814.2,-0.4548826,0.76592,0.05781035,-0.1405886,0.8021015,0.2791982,-0.1634185,-0.06581706,-0.4146959,-1.078464,0.5221539,0.484185
814.2382,-0.4785053,0.7944397,0.1282713,-0.1350158,0.7927278,0.2549689,-0.1213435,-0.03886932,-0.2936668,-1.051849,0.3934777,0.2508419
814.275,-0.5039072,0.8291998,0.2252258,-0.1112694,0.8012503,0.2960597,-0.1635891,-0.08842242,0.01991358,-1.026508,0.3987384,0.3140272
814.3123,-0.5463086,0.9214059,0.4039475,-0.05462081,0.8392832,0.4201719,-0.3008011,0.02215266,0.7659832,-0.9311714,0.4890626,0.7503306
814.3506,-0.6023837,1.104316,0.5703723,0.0690488,0.8694004,0.5795156,-0.5583001,0.7341324,1.498285,-0.3859314,0.4744211,1.377629
814.3881,-0.6318659,1.346607,0.6225114,0.261319,0.959148,0.6935213,-0.6582857,1.788413,1.519233,0.6692733,0.8662965,1.60179
814.4254,-0.5963188,1.608112,0.4818165,0.4490134,1.179833,0.6181318,-0.5144502,2.593346,0.6321862,1.269186,1.735516,0.7542691
814.4625,-0.532935,1.670117,0.3550468,0.427166,1.304693,0.5283486,-0.2066566,2.575716,0.08406022,1.010537,2.097608,0.3523813
814.4998,-0.4619914,1.652433,0.2841285,0.3714224,1.345733,0.5171624,0.1169432,2.336291,-0.1599129,0.9016021,2.176396,0.3471377
814.5372,-0.422951,1.594521,0.2743493,0.2930694,1.34812,0.5201122,0.2822299,2.12891,-0.1916423,0.785656,2.20224,0.3532675
814.5751,-0.4284853,1.526046,0.3241789,0.1769999,1.324751,0.5427971,0.2736265,2.120152,-0.06834763,0.4879934,2.265905,0.4104655
814.6129,-0.4889832,1.438996,0.4476441,0.03777993,1.247209,0.6094607,-0.009830058,2.316581,0.4636804,0.06448025,2.231098,0.7862386
814.6502,-0.6032888,1.1906,0.6167251,-0.1047236,1.03501,0.6975705,-0.7363263,1.724222,1.451919,-0.3498089,1.548923,1.519657
814.6874,-0.6129531,0.7609748,0.5697576,-0.1871276,0.6973203,0.5582484,-0.8586544,0.02715063,1.203108,-0.7873644,0.03769505,1.010587
814.7247,-0.4514985,0.576103,0.3641242,-0.09037618,0.6091922,0.3447486,-0.3158435,-0.3946404,0.5622528,-0.632564,-0.2219926,0.2216049
814.7625,-0.3772539,0.54759,0.2992195,0.04726835,0.5670024,0.3839513,-0.1458349,-0.4214699,0.3850571,-0.2823743,-0.3401669,0.6454462
814.7999,-0.3478022,0.5665655,0.2873431,0.2095225,0.5747988,0.429857,-0.09088421,-0.3920199,0.1644313,0.191797,-0.3095779,0.8962941
814.8372,-0.3183382,0.5791885,0.4253469,0.3165495,0.6377808,0.4990694,-0.1040054,-0.3150495,0.8182843,0.4790818,-0.09619784,1.158507
814.8749,-0.3003832,0.6550291,0.5445029,0.4089505,0.7457889,0.5899366,-0.07773083,-0.1048314,1.155271,0.6843535,0.3494899,1.465779
814.9128,-0.2942928,0.8012114,0.6847461,0.449253,0.8990764,0.6695941,-0.1316844,0.484263,1.619145,0.6826672,0.9927372,1.63745
814.9504,-0.3295072,1.06971,0.7616003,0.4461679,1.064954,0.7016301,-0.467676,1.584209,1.607887,0.5507351,1.60552,1.536409
814.988,-0.3296199,1.300982,0.686902,0.4262478,1.237809,0.6123271,-0.3086783,2.24932,1.003471,0.5897394,2.215194,0.7464502
815.025,-0.3061741,1.418365,0.5613135,0.3407932,1.235911,0.50047,-0.07969376,2.367135,0.3409882,0.3608736,2.159501,0.1176159
815.0623,-0.2910796,1.436882,0.4858301,0.2703334,1.103013,0.645366,0.1726232,2.220068,0.07158422,0.3675499,1.999992,1.076617
815.1003,-0.3044345,1.421706,0.4750951,0.1626046,0.7330839,0.7365857,0.2455533,2.173823,0.1120071,0.02589664,0.4184303,1.675896
815.1371,-0.3394001,1.37506,0.5264047,0.05328365,0.4837156,0.4126335,0.2230884,2.184813,0.3593519,-0.2572787,-0.4610898,0.3082595
815.1744,-0.4158384,1.275176,0.6280425,0.01420252,0.5250556,0.3691288,0.02158016,2.102002,0.9816303,-0.6107188,-0.2260115,0.5821353
815.213,-0.5279755,1.081332,0.7123743,0.1061588,0.5025001,0.3806503,-0.467767,1.530775,1.603652,-0.212407,-0.4077282,0.6452264
815.2503,-0.6256382,0.7452284,0.6334505,0.1789246,0.5110227,0.4316958,-1.006488,0.1111788,1.306455,-0.04216436,-0.3314345,0.9230057
815.2874,-0.5260597,0.5781191,0.412948,0.233566,0.5248818,0.4257324,-0.6294322,-0.4157045,0.3725898,-0.003375769,-0.3647439,0.8161485
815.3258,-0.4247369,0.5462917,0.3843771,0.2800226,0.5433117,0.41075,-0.3728707,-0.4504364,0.4463698,-0.04853094,-0.3690917,0.6548255
815.3622,-0.3438189,0.5512172,0.3852889,0.3376919,0.5704673,0.4135714,-0.2055985,-0.4366781,0.3148744,0.04059979,-0.3662285,0.5988748
815.4002,-0.2046868,0.5937331,0.5172913,0.4289086,0.627822,0.478535,0.1851789,-0.2546586,0.8753926,0.3636444,-0.3016337,0.8416504
815.4386,-0.1172686,0.7241387,0.6663207,0.5077535,0.7407743,0.6032741,0.3375965,0.2578253,1.425036,0.7891703,0.1893996,1.388634
815.4753,-0.09043938,0.965802,0.7776423,0.5318811,0.9461957,0.6839206,0.25699,1.227412,1.678116,0.9868714,1.221506,1.53079
815.5129,-0.1373696,1.210826,0.7518978,0.4804857,1.166396,0.6360497,-0.05183484,2.024656,1.326672,0.8656003,2.035161,0.9473933
815.55,-0.1952282,1.363743,0.6417603,0.3970158,1.256452,0.5043381,-0.1503125,2.359012,0.7279068,0.6763364,2.152497,0.1592536
815.5881,-0.2356992,1.419941,0.5253279,0.303411,1.260615,0.4803227,-0.1309672,2.348006,0.167937,0.4001024,2.172012,0.08031368
815.6255,-0.2546959,1.406668,0.4748591,0.2278759,1.244495,0.5465013,0.09439382,2.200528,-0.0230602,0.372093,2.221877,0.3918187
815.6628,-0.284593,1.368527,0.5232013,0.1623861,1.182915,0.619043,0.1841347,2.226649,0.3136305,0.3859465,2.151288,0.7298319
815.7001,-0.3577818,1.274427,0.6082575,0.08407924,1.096618,0.6732821,0.01008442,2.175152,0.839274,0.243591,2.024454,1.010442
815.7379,-0.4734224,1.082763,0.6879086,-0.0243903,0.9610347,0.7122304,-0.5234598,1.761613,1.420478,-0.2628534,1.74429,1.286379
815.7755,-0.5460179,0.7836994,0.6904516,-0.08402039,0.6988283,0.7128049,-0.9315591,0.5027938,1.569343,-0.6675843,0.5447561,1.510122
815.813,-0.4362305,0.5124961,0.4591103,0.01977829,0.468672,0.4581551,-0.483374,-0.467213,0.6539118,-0.3297725,-0.4682344,0.4536313
815.85,-0.3491583,0.4777409,0.3652637,0.09467281,0.4623209,0.4152196,-0.1945715,-0.4991879,0.5126177,-0.3963858,-0.3937447,0.5765057
815.887,-0.308736,0.4985656,0.2863423,0.2435301,0.4572116,0.4068974,-0.0767193,-0.4534448,0.08673123,0.1768871,-0.5135813,0.6373749
815.9246,-0.2835747,0.5114685,0.3359541,0.3286705,0.5019953,0.4383283,-0.02216879,-0.4537556,0.3390765,0.3018064,-0.4321238,0.7942775
815.963,-0.2792053,0.5591448,0.4468294,0.4145602,0.5863343,0.5217733,-0.06365591,-0.3619295,0.7711146,0.5520127,-0.1877832,1.139712
816.0007,-0.2720767,0.7111355,0.6317809,0.4688029,0.7693326,0.6603084,-0.09394857,0.2084899,1.477723,0.7510294,0.6810356,1.615584
816.0375,-0.2643268,1.003365,0.7491237,0.4701383,1.039123,0.675941,-0.1172211,1.420302,1.646076,0.8668926,1.838397,1.127324
816.0757,-0.2612949,1.257776,0.6979133,0.3726685,1.165665,0.5448961,0.02355319,2.122225,1.112148,0.2643633,2.155464,0.4523319
816.1127,-0.2644223,1.38914,0.5947023,0.3119519,1.091101,0.5790181,0.08275124,2.32459,0.5283414,0.3635613,2.077804,0.7331404
816.1508,-0.274962,1.432438,0.5235471,0.2479108,0.8273115,0.7006521,0.1248616,2.280782,0.176483,0.2500505,0.9496434,1.693139
816.1884,-0.3012807,1.409783,0.5212994,0.09895477,0.5060347,0.390032,0.231231,2.192367,0.1988199,-0.3109665,-0.3876798,0.2077169
816.2249,-0.3688304,1.340072,0.6212357,0.04922481,0.6150278,0.3305048,0.07422602,2.223164,0.775669,-0.6956881,-0.03117526,0.4964157
816.2622,-0.4954451,1.132313,0.7355003,0.09582938,0.6381803,0.3390796,-0.453253,1.637483,1.597488,-0.5169305,-0.121617,0.5564119
816.3009,-0.5878502,0.7883134,0.6636746,0.1336724,0.6758339,0.350793,-0.841143,0.1745102,1.411397,-0.5466465,-0.02306086,0.5715019
816.3376,-0.5010185,0.6196231,0.2679002,0.2195053,0.7158969,0.3504357,-0.4459661,-0.3397276,-0.008895427,-0.3438218,-0.08350879,0.5592735
816.3752,-0.4402471,0.6835059,0.1158957,0.3108151,0.7667455,0.3080212,-0.1666561,-0.1444932,-0.3735584,-0.1437493,-0.120143,0.2255582
816.4144,-0.4507396,0.8097853,0.04677377,0.4006509,0.8379503,0.2860942,-0.2422023,0.308315,-0.7928927,0.1229396,-0.08027512,0.003713816
816.4506,-0.4792734,0.8301226,0.1039818,0.4665281,0.9088191,0.3296034,-0.3395711,0.1086649,-0.5742383,0.2785138,-0.05704075,0.1513748
816.4874,-0.5115961,0.8394133,0.2778322,0.5177192,0.9832453,0.441942,-0.4156719,-0.1553511,0.3130795,0.4114955,0.02625269,0.7119081
816.5262,-0.5891481,0.9823166,0.4763535,0.5589747,1.105159,0.5736244,-0.7196953,0.2240592,1.115105,0.5673711,0.4283305,1.309718
816.5632,-0.6184713,1.279042,0.6377102,0.5778085,1.316949,0.6867384,-0.7603296,1.392106,1.621119,0.6668348,1.502666,1.6653
816.6006,-0.5113729,1.590492,0.5821839,0.5449134,1.573065,0.5872751,-0.3878427,2.532565,0.894017,0.6933278,2.560367,0.6439171
816.6389,-0.4163607,1.699148,0.4175006,0.4686761,1.59137,0.420808,0.03021097,2.571165,0.2170984,0.4135184,2.478852,-0.03672126
816.6755,-0.366346,1.707355,0.3164077,0.3976655,1.537238,0.3874278,0.09887365,2.453856,-0.1593101,0.2848156,2.37838,-0.1414822
816.7126,-0.3390353,1.674181,0.2627742,0.3412834,1.468819,0.4381458,0.02848518,2.313503,-0.4126487,0.3312807,2.40407,0.08430186
816.7503,-0.3141043,1.623487,0.2537035,0.2652816,1.351597,0.5310886,-0.003732115,2.16534,-0.5273629,0.2147765,2.349762,0.4976748
816.788,-0.2828264,1.587783,0.300585,0.2013497,1.110062,0.6829156,0.04711169,2.251356,-0.3708407,0.1975348,1.716114,1.478332
816.8257,-0.2665484,1.556592,0.3765025,0.1402111,0.7182403,0.6292805,0.007782996,2.426029,-0.0343762,0.03550318,-0.01253629,1.303819
816.8624,-0.2725584,1.519135,0.4346583,0.09993253,0.6298668,0.3887878,-0.1588649,2.496435,0.2558912,-0.2863565,-0.283359,0.2591749
816.9001,-0.2851334,1.486409,0.4581668,0.2438129,0.6867006,0.5361698,-0.3386432,2.480651,0.3653309,0.5704327,-0.01070023,1.174097
816.9376,-0.2808865,1.468644,0.4726655,0.2009744,0.8724139,0.6864125,-0.3447096,2.466156,0.4427268,0.3966954,0.7099978,1.653529
816.9755,-0.2674496,1.462162,0.4857159,0.2232355,1.081093,0.709186,-0.2319213,2.461066,0.5161759,0.5190818,1.684948,1.449344
817.0126,-0.268836,1.461747,0.4881156,0.1618445,1.237232,0.5595781,-0.1976339,2.457613,0.5445061,0.3497203,2.212122,0.4400342
817.051,-0.2784094,1.466906,0.4812732,0.06961294,1.118381,0.6161278,-0.2016707,2.462634,0.5326357,0.1596719,1.964748,1.141059
817.088,-0.2887441,1.47293,0.471953,-0.0398083,0.8019905,0.6555498,-0.1928744,2.467657,0.5083956,-0.3234011,0.4567051,1.550174
817.1248,-0.306493,1.48,0.4619885,-0.04364684,0.6246523,0.3150171,-0.2228781,2.476103,0.4900274,-0.3690889,-0.1857272,-0.1721917
817.1634,-0.3245433,1.48605,0.4533902,0.01105268,0.7234437,0.5652317,-0.2858281,2.48444,0.4948324,0.02466453,0.2942691,1.468351
817.2009,-0.3292426,1.488878,0.4399591,-0.01331732,0.8831203,0.6701101,-0.227577,2.483686,0.4444372,0.1054737,0.7929413,1.658926
817.2384,-0.3280985,1.487046,0.4317432,0.002564388,1.102428,0.6731388,-0.111636,2.46333,0.4353776,0.2826118,1.918797,1.178228
817.2758,-0.3360009,1.487881,0.4264049,-0.004442331,1.142029,0.5770569,-0.1365042,2.46777,0.4220234,0.4281647,2.041902,0.632564
817.3129,-0.3380477,1.490218,0.422485,-0.1015471,1.01337,0.6405613,-0.1256029,2.467368,0.4291523,0.2489093,1.590652,1.378075
817.3505,-0.3302493,1.490863,0.4098954,-0.3367979,0.7849973,0.5922653,-0.02874231,2.44334,0.3665048,-0.9484197,0.5567495,1.349776
817.3882,-0.3230053,1.488783,0.4017437,-0.3389264,0.7715951,0.1821225,0.04467443,2.414582,0.313948,-0.9440763,0.565074,-0.5867354
817.4255,-0.3152997,1.487919,0.4030639,-0.2265063,0.911338,0.1485002,0.09705538,2.395191,0.3204787,-0.7373663,1.155414,-0.6757867
817.463,-0.2935605,1.485931,0.4032394,-0.2581528,0.9450685,0.235248,0.2297812,2.332567,0.3066882,-1.181599,1.18253,-0.06617893
817.501,-0.2738116,1.480226,0.4003878,-0.2096708,0.9411929,0.3481669,0.2911751,2.28625,0.2239912,-1.173201,0.9281284,0.6154472
817.5378,-0.2639182,1.463479,0.4084646,-0.09403604,0.986518,0.3605754,0.1673504,2.329176,0.1543479,-1.092264,1.011018,0.4147959
817.5755,-0.2401426,1.404293,0.4549215,0.02311441,1.040991,0.411216,0.1136508,2.311836,0.2286577,-0.9668193,1.030342,0.5523469
817.6143,-0.2247236,1.251701,0.6058545,0.2071861,1.104391,0.5795985,0.0984149,2.059346,1.0991,-0.2407824,1.099272,1.473633
817.6514,-0.2632479,0.9185745,0.6849874,0.5801521,1.230592,0.60243,-0.1918725,0.862533,1.680861,1.46801,1.460355,1.001074
817.6876,-0.3004885,0.6224608,0.4953949,0.729665,1.298794,0.3263611,-0.3891416,-0.2013677,1.055259,1.479981,1.641718,-0.2388205
817.7254,-0.3046753,0.5675204,0.3261953,0.7558019,1.336741,0.2375394,-0.3424925,-0.3502508,0.7215002,1.523384,1.680868,-0.3031957
817.7625,-0.3398277,0.5748472,0.1934575,0.7583008,1.352144,0.176286,-0.4840934,-0.4029528,0.3454266,1.508207,1.483378,-0.4721107
817.8004,-0.3651598,0.6050071,0.1215807,0.7220591,1.438214,0.1585491,-0.5642159,-0.3740117,0.1651585,1.326636,1.852829,-0.5215842
817.838,-0.3733534,0.63456,0.09984657,0.6596349,1.531359,0.2062276,-0.5411614,-0.3324443,0.2915315,0.961496,2.42276,-0.1318319
817.8752,-0.3684902,0.6689003,0.0760087,0.6044672,1.550517,0.2383706,-0.4249144,-0.3209025,0.206802,0.7539636,2.515923,0.02472879
817.9127,-0.3748572,0.6944018,0.07819927,0.5675642,1.552735,0.2563082,-0.4054953,-0.2808307,0.2972491,0.8115023,2.476365,-0.03933069
817.9501,-0.3706206,0.7089184,0.08582794,0.5120834,1.551209,0.2890647,-0.3481816,-0.2617399,0.3252419,0.7136776,2.492647,0.0187797
817.9879,-0.3556188,0.7169428,0.0917435,0.4388609,1.537908,0.3239881,-0.2611246,-0.2605642,0.280293,0.4637382,2.512595,0.101799
818.0253,-0.337339,0.7194247,0.109164,0.3753448,1.505741,0.3527994,-0.1581313,-0.2508261,0.2719456,0.2876451,2.474705,0.1216781
818.0626,-0.3228438,0.7150803,0.1388736,0.3116769,1.43874,0.3959299,-0.07942954,-0.242512,0.2930374,0.1320213,2.395341,0.1664987
818.0999,-0.3189869,0.6992839,0.1833103,0.3051253,1.314588,0.4816478,-0.07982603,-0.23005,0.4646299,0.3548067,2.313223,0.4977616
818.138,-0.3195878,0.7016366,0.2338521,0.2355004,1.034204,0.6630391,-0.1233324,-0.2143216,0.5838587,0.347714,1.30748,1.618407
818.1758,-0.2600462,0.7605265,0.2857553,0.04920725,0.6681228,0.469225,0.3653285,0.0946514,0.692593,-0.432711,-0.2017184,0.5747304
818.2136,-0.2198695,0.8719512,0.3304071,0.01828589,0.6911529,0.4133606,0.6243249,0.6027045,0.7939178,-0.5594766,0.0291481,0.8907915
818.2504,-0.2367273,0.9821101,0.3783281,0.09928063,0.6583961,0.4004474,0.5553764,0.9898921,0.988665,-0.2043052,-0.1627082,0.8837935
818.2877,-0.3040147,1.068753,0.4283471,0.1438722,0.6757135,0.4190385,0.3518154,1.239186,1.163765,-0.08513822,-0.08806729,1.022523
818.3253,-0.4651051,1.10967,0.5001089,0.1698676,0.6982432,0.3965444,-0.2821205,1.297839,1.465049,-0.1246857,-0.1140658,0.8999254
818.3633,-0.7363443,1.132622,0.513967,0.2050451,0.7403851,0.3678767,-1.454139,1.398478,1.157467,-0.2107975,-0.1075306,0.6966835
818.4009,-0.8651769,1.251336,0.2835833,0.2604467,0.8026379,0.3396952,-1.518156,1.74551,-0.290359,-0.2180719,-0.06910169,0.4450048
818.4372,-0.8235173,1.365963,0.2732274,0.3304231,0.8824338,0.3183003,-1.388946,1.96994,-0.2884684,-0.1309282,0.003318846,0.1986677
818.4755,-0.7997912,1.473729,0.3468762,0.4001869,0.9528003,0.3334738,-1.326288,2.279746,0.07643658,0.0462248,0.03056991,0.1779041
818.513,-0.6781605,1.558319,0.3465694,0.4859408,1.044049,0.4253026,-0.7075467,2.505692,0.02778819,0.3236111,0.07635158,0.6182045
818.5507,-0.6049433,1.577965,0.3758949,0.5295441,1.176421,0.5669765,-0.5535772,2.510401,0.01822901,0.3942,0.5998513,1.372737
818.5881,-0.5378258,1.574566,0.4196087,0.5353352,1.461155,0.6558422,-0.4738171,2.508522,0.06799766,0.3655415,2.096267,1.409369
818.6256,-0.4752136,1.547859,0.4656378,0.5442945,1.695807,0.4657147,-0.3785899,2.500987,0.1789118,0.6461916,2.644099,0.1651133
818.6627,-0.4206323,1.501073,0.507666,0.516884,1.743381,0.3345504,-0.3186977,2.46472,0.2606932,0.5283206,2.571743,-0.225527
818.7003,-0.3724391,1.42564,0.5606282,0.4745845,1.776403,0.2683529,-0.2900641,2.410932,0.4109166,0.3834686,2.577423,-0.3233097
818.738,-0.3392834,1.315704,0.6357616,0.4411538,1.755276,0.191575,-0.3673062,2.30664,0.7671416,0.3082521,2.370944,-0.5851424
818.7751,-0.3151729,1.166535,0.7227845,0.4218271,1.705177,0.1439466,-0.4833529,1.922721,1.355159,0.3318533,2.111421,-0.7653778
818.8138,-0.1849375,0.8091701,0.7153305,0.4000056,1.661197,0.141608,0.2175285,0.2726549,1.457067,0.3727388,2.010397,-0.7950435
818.8513,-0.1435804,0.7161977,0.5072231,0.3810969,1.656779,0.1728497,0.5086703,-0.03094977,0.6350505,0.4430377,2.191682,-0.6697904
818.887,-0.1869235,0.7661973,0.472508,0.355792,1.644147,0.2021147,0.4956664,0.04230058,0.5727302,0.3730307,2.320505,-0.5342569
818.926,-0.2581276,0.8558689,0.6039635,0.3364749,1.616018,0.2180684,0.1559875,0.2889432,1.316076,0.2961912,2.307151,-0.503536
818.9625,-0.3918239,1.032637,0.704392,0.3154787,1.594307,0.2439038,-0.5842516,0.9798035,1.68428,0.157179,2.33194,-0.4124799
819.0006,-0.5171087,1.28044,0.6816496,0.3094266,1.574148,0.2806306,-0.8967749,1.888269,1.379072,0.06126213,2.379225,-0.2581326
819.0388,-0.5454201,1.506233,0.5422449,0.3234606,1.54152,0.3157885,-0.8264834,2.465536,0.514995,0.03691867,2.377661,-0.1519314
819.0745,-0.4694104,1.595995,0.4071093,0.3476524,1.504856,0.3596685,-0.3692141,2.475304,-0.05848265,0.05377302,2.38716,-0.007993728
819.1126,-0.3835489,1.603419,0.3613074,0.3811418,1.45163,0.4155456,-0.1321962,2.387049,-0.2068005,0.1214502,2.391278,0.1927823
819.1504,-0.3070112,1.589753,0.3780457,0.4195533,1.365021,0.4856494,-0.01029924,2.381755,-0.1555234,0.2361946,2.348009,0.4749475
819.188,-0.2201603,1.540969,0.4254733,0.4743309,1.224959,0.5870651,0.1977045,2.335192,-0.01566032,0.5026704,2.119632,1.032886
819.2252,-0.1726096,1.452014,0.5242044,0.5254238,0.8847448,0.6729165,0.2707984,2.339282,0.3971376,0.7372254,0.5592872,1.594446
819.2628,-0.1913432,1.256191,0.7120012,0.4764058,0.6682122,0.4480893,0.01894113,1.827464,1.505366,0.4791931,-0.3211808,0.5933261
819.2997,-0.2162325,0.8716716,0.695384,0.5339736,0.7256056,0.4997373,-0.1281013,0.3009285,1.51177,0.7757905,-0.06841809,1.057457
819.3375,-0.2130787,0.7025078,0.5253308,0.5621659,0.8652211,0.6210573,-0.04281709,-0.2135338,0.888482,1.01338,0.6944317,1.496978
819.3751,-0.2325645,0.7090341,0.5192628,0.5297066,1.053388,0.6721894,-0.1114862,-0.1270595,1.054321,0.8759838,1.59368,1.439116
819.4132,-0.2298066,0.8276769,0.6383191,0.4596267,1.210539,0.5959854,-0.1762574,0.3902141,1.53596,0.54697,2.19259,0.7631629
819.4517,-0.2390217,1.046491,0.7318612,0.3776384,1.219288,0.5078793,-0.2763152,1.397836,1.667364,0.3510134,2.192154,0.2780469
819.4872,-0.236948,1.2701,0.6751996,0.3161237,1.132689,0.5719936,0.03502248,2.183799,0.9771695,0.4182402,2.121078,0.6845088
819.5247,-0.2998144,1.304207,0.5757918,0.2238107,0.853384,0.7163287,0.04521245,2.242551,0.5974082,0.2170718,0.9371138,1.712794
819.5631,-0.4343563,1.190669,0.6582366,0.1137297,0.5617625,0.4750875,-0.5212988,1.939214,1.315596,-0.264368,-0.3631006,0.5159584
819.6008,-0.5475556,0.9379516,0.665085,0.1437024,0.6402888,0.5455862,-0.8577406,0.8091451,1.606995,-0.02150977,0.04257619,1.330089
819.6377,-0.5877267,0.7278955,0.4825228,0.1899019,0.765568,0.6422204,-1.020055,-0.1056269,0.8265181,0.2729717,0.5110247,1.605707
819.6746,-0.5429576,0.7497509,0.4870157,0.2475202,0.9925346,0.6945678,-0.8397493,0.02768356,1.111943,0.5059525,1.47911,1.529108
819.7126,-0.5038069,0.8726049,0.598314,0.2766378,1.192572,0.5884985,-0.8039784,0.6720654,1.530881,0.2930828,2.191429,0.633372
819.7503,-0.411644,1.069168,0.6730056,0.3435672,1.177735,0.4773796,-0.521674,1.596998,1.515199,0.4362074,2.142324,0.2304278
819.7881,-0.2966057,1.209044,0.6485422,0.4353487,1.049598,0.5686081,-0.009545803,2.042352,1.120977,0.8510283,1.821255,1.050019
819.8251,-0.2321056,1.227651,0.6140826,0.4902796,0.709838,0.5692437,0.1280178,2.083375,0.9856291,0.9150026,0.1845916,1.306622
819.862,-0.2325547,1.050759,0.7000194,0.3955351,0.6140258,0.3379036,-0.04325394,1.477653,1.584286,0.4215684,-0.3855737,0.3490073
819.9008,-0.254745,0.7578911,0.6569498,0.4425144,0.7597811,0.4959974,-0.1351916,0.2370232,1.502174,0.8697468,0.2955866,1.271881
819.9384,-0.2908002,0.6584302,0.5429195,0.3966058,0.915508,0.5993677,-0.2337241,-0.1480711,1.13139,0.5676093,0.8676836,1.583477
819.9752,-0.3420217,0.7491255,0.5952631,0.3557041,1.155452,0.6183313,-0.4231698,0.2461389,1.455739,0.4668262,2.022471,1.104059
820.0132,-0.3711161,0.9402587,0.6785248,0.295282,1.238008,0.4891553,-0.545428,1.061623,1.655707,0.2694768,2.202997,0.2281385
820.0507,-0.3827369,1.17628,0.6673992,0.2714038,1.139896,0.5547227,-0.353056,1.972034,1.272292,0.5008485,2.08949,0.7683275
820.0875,-0.3859327,1.269283,0.5703623,0.1610104,0.8475827,0.6872701,-0.08559269,2.206943,0.7452661,0.0267354,0.6921647,1.665951
820.1249,-0.4880137,1.141952,0.6484259,0.09931546,0.5962036,0.4098317,-0.5715668,1.734365,1.449716,-0.2930492,-0.3159663,0.2915267
820.1623,-0.570711,0.8897335,0.6418175,0.09860712,0.6730859,0.4870687,-0.9496769,0.6448882,1.53425,-0.3570503,0.02059442,1.09257
820.2003,-0.5344182,0.6984217,0.4912174,0.1900568,0.791759,0.6213437,-0.8002577,-0.1896875,0.8661728,0.1656311,0.4514318,1.561333
820.2386,-0.4864696,0.7645399,0.5473197,0.2636732,1.014893,0.6829325,-0.7500381,0.1987787,1.32863,0.554882,1.413814,1.552449
820.2753,-0.4233636,0.9233572,0.6591311,0.3215662,1.208862,0.570584,-0.5972868,0.9578128,1.643287,0.4105276,2.201017,0.6584154
820.3123,-0.3351683,1.121508,0.6909387,0.3725604,1.175506,0.4307632,-0.2822888,1.796662,1.426718,0.426473,2.124606,0.1204368
820.35,-0.2306533,1.238521,0.6186717,0.4782972,0.948105,0.5873829,0.1502788,2.121823,0.8919274,0.9299434,1.275846,1.417203
820.3879,-0.2164227,1.152274,0.6513097,0.4549845,0.5861794,0.4479669,0.0105457,1.907311,1.266456,0.5508696,-0.3758579,0.7034866
820.4255,-0.2128206,0.8639167,0.6949578,0.3656543,0.6493045,0.3762257,0.02718373,0.7167729,1.654513,0.1708192,-0.2131473,0.8433617
820.4625,-0.2709819,0.6404499,0.5524179,0.3782901,0.7495645,0.505735,-0.2544964,-0.1688514,1.13958,0.5059315,0.1728987,1.312682
820.4993,-0.3101925,0.6297235,0.4891982,0.3621118,0.9334958,0.6366891,-0.3176508,-0.2183381,1.019043,0.522359,1.009391,1.620844
